X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
9.6176,-16.5321,-17.8573,-18.5772,-18.8787,-19.1369,0.6927,8.3101,-1.8524,14.5434,1.5089,1.831,0.555,1.506,-11.47
10.627,-18.4805,-20.1955,-20.9247,-21.2728,-21.5413,0.6988,8.9914,-1.1531,14.7276,1.394,2.55,0.829,3.058,-11.7801
9.0881,-17.5494,-18.4784,-18.8487,-19.0323,-19.2541,0.371,7.5865,-0.4027,11.5725,-0.2732,2.248,0.005,1.34,-9.4908
10.4093,-18.1358,-19.618,-20.3325,-20.6735,-20.9624,0.6362,8.2523,-0.2732,12.1441,0.4752,4.937,0.114,3.248,-10.6825
9.1737,-16.2264,-17.5076,-18.0489,-18.2182,-18.3678,0.5115,7.6633,-1.3868,13.0914,-0.6476,2.3,0.02,1.349,-10.5605
9.7815,-16.6823,-18.3512,-19.0561,-19.3819,-19.5591,0.654,8.237,-1.3696,14.2979,1.4993,2.36,0.158,1.418,-11.1511
9.9601,-17.233,-18.6688,-19.3581,-19.6949,-19.9126,0.6713,8.711,-1.6879,11.8713,-0.2735,1.668,0.521,1.792,-11.6479
10.0059,-17.5782,-19.0506,-19.7714,-20.032,-20.4371,0.6878,8.502,-0.8185,11.9763,-0.5939,2.295,0.0,1.368,-10.8244
10.5105,-18.7363,-20.213,-20.8898,-21.1751,-21.4414,0.6307,8.5712,-0.9102,12.3274,0.7443,3.877,0.515,3.514,-11.4207
9.3571,-17.4912,-18.6036,-19.0697,-19.1868,-19.3854,0.4385,7.6442,-0.6134,13.2823,0.7968,2.887,0.039,1.753,-9.9705
8.9113,-16.6907,-18.0272,-18.3565,-18.5271,-18.6299,0.3719,7.3768,-0.7565,11.4361,-0.6364,2.333,0.306,1.401,-9.6678
10.1195,-17.819,-19.0957,-19.7553,-20.0645,-20.3595,0.6071,8.5765,-0.3509,11.92,-0.3654,2.403,0.03,1.466,-10.4704
9.4553,-16.4013,-17.6905,-18.3713,-18.6088,-18.7493,0.6559,8.1579,-1.4432,14.5434,0.4777,1.779,0.589,1.258,-10.8985
9.6025,-18.4861,-19.5009,-19.9201,-20.0628,-20.2144,0.3871,7.6253,0.0482,11.797,-0.348,3.899,0.224,2.035,-9.5543
10.6314,-18.656,-20.3652,-21.1097,-21.4656,-21.7606,0.7199,8.864,-1.2515,14.1546,1.3628,3.037,0.646,3.482,-11.8829
9.3821,-17.2521,-18.4491,-18.9212,-19.0366,-19.187,0.4631,7.1935,-0.7554,11.7148,-0.3272,4.958,0.001,2.955,-10.1375
9.8666,-18.8879,-19.901,-20.3903,-20.6095,-20.8177,0.4658,8.1477,0.2341,11.9754,-0.5398,2.931,0.071,1.799,-9.6325
9.9632,-17.7986,-19.0111,-19.6633,-19.9414,-20.2008,0.63,8.3061,-0.7014,11.8872,0.3769,2.735,0.176,1.763,-10.6646
10.1032,-17.6514,-19.2126,-19.8625,-20.1179,-20.4124,0.6583,8.5676,-0.7632,11.9703,-0.0813,2.401,0.18,1.685,-10.8664
9.5937,-18.2219,-19.248,-19.685,-19.8464,-20.0043,0.4121,8.3693,-0.0679,11.7681,-0.4473,1.66,0.013,0.994,-9.6616
10.4974,-18.0863,-19.8625,-20.6203,-20.967,-21.2528,0.7431,9.1216,-1.2857,12.2745,0.4468,1.976,0.815,1.905,-11.7831
10.2349,-18.105,-19.4153,-20.0637,-20.3614,-20.6137,0.6151,9.2866,-0.3464,13.6767,0.7168,1.233,0.331,1.059,-10.5813
9.2157,-17.7514,-18.6637,-19.0512,-19.158,-19.3937,0.3811,7.8049,-0.3726,12.3023,-0.1959,2.034,0.284,1.266,-9.5883
9.9187,-17.0898,-18.4314,-19.1054,-19.4177,-19.5734,0.6287,8.5859,-1.3546,11.7994,0.4337,1.849,1.0,0.665,-11.2733
10.91,-18.9916,-20.5076,-21.232,-21.5739,-21.8379,0.5881,8.9584,0.3789,12.5215,-0.3106,3.805,0.379,3.118,-10.5311
10.1192,-17.1456,-18.8127,-19.5724,-19.9287,-20.1671,0.7172,8.747,-1.6079,14.6683,1.0684,1.926,0.53,1.662,-11.7271
10.5215,-18.3522,-19.7912,-20.5714,-20.9016,-21.1452,0.7023,9.1146,-1.0388,12.3164,-0.5085,2.086,0.659,3.022,-11.5603
10.4064,-18.652,-19.8545,-20.5117,-20.84,-21.0867,0.5876,8.7157,0.0997,12.2109,-1.1108,2.884,0.366,2.146,-10.3067
10.5058,-18.5869,-19.9708,-20.6951,-21.0417,-21.304,0.6734,8.6614,-0.8406,12.3178,-0.1635,3.374,0.352,2.687,-11.3464
9.8444,-17.3458,-18.8533,-19.4926,-19.7167,-19.9503,0.6091,9.5166,-1.4149,11.8409,-1.1542,0.6,0.837,0.414,-11.2593
10.7646,-18.3624,-20.0266,-20.7854,-21.1198,-21.4273,0.7074,9.4244,-1.1003,13.3591,0.7611,1.868,0.66,2.884,-11.8649
9.671,-17.4636,-18.4625,-19.0935,-19.3806,-19.6399,0.5907,8.1316,-0.3814,13.8237,0.4808,2.381,0.138,1.51,-10.0524
9.4418,-17.3416,-18.1377,-18.7204,-19.0126,-19.0788,0.532,7.6578,-0.7993,11.6931,0.6396,3.109,0.0,1.853,-10.2411
10.2416,-18.3245,-19.5961,-20.1623,-20.4484,-20.6046,0.5608,8.6464,-0.0629,11.5203,1.1738,2.3,0.504,2.546,-10.3045
10.5918,-18.5878,-20.2311,-20.9737,-21.2958,-21.6038,0.7157,8.902,-1.0585,13.691,0.3563,2.874,0.683,2.105,-11.6503
9.9119,-17.0676,-18.628,-19.3152,-19.6058,-19.7014,0.6589,8.3205,-1.1621,11.863,-0.0791,2.52,0.496,2.36,-11.074
10.1434,-17.8811,-19.231,-19.8936,-20.2094,-20.4949,0.6242,8.9163,-0.537,11.9882,-0.0112,1.636,0.517,1.705,-10.6804
10.5177,-20.0605,-21.1905,-21.675,-21.8633,-22.0793,0.448,7.9321,0.5607,12.3689,0.6829,7.872,0.065,4.944,-9.957
9.9928,-17.2356,-18.7092,-19.4425,-19.7895,-19.9685,0.6889,8.9113,-1.3583,12.8431,-0.3287,1.396,0.766,1.087,-11.3511
9.2897,-18.1445,-19.1522,-19.3707,-19.3994,-19.7051,0.2364,7.1087,-0.0763,11.5829,-0.7642,4.906,0.183,3.103,-9.366
10.1646,-18.675,-19.7361,-20.2458,-20.4589,-20.5967,0.4934,7.9017,-0.229,11.9439,0.6672,5.383,0.272,3.082,-10.3936
10.041,-18.1041,-19.1711,-19.7683,-20.0664,-20.278,0.4943,9.3117,0.6165,11.8776,-0.7039,0.981,0.909,2.308,-9.4245
10.4673,-18.3846,-19.9395,-20.663,-21.0107,-21.2513,0.63,8.6023,0.0532,12.3109,0.3123,3.365,0.299,1.934,-10.4141
10.3895,-17.9933,-19.6231,-20.3652,-20.7104,-20.9652,0.7102,9.2611,-1.1611,12.2262,-0.801,1.502,0.508,1.664,-11.5506
10.1834,-17.7007,-19.2732,-20.0095,-20.3156,-20.6058,0.7122,8.89,-1.2332,13.5033,-0.9238,1.802,0.44,1.389,-11.4166
9.3159,-15.2834,-17.132,-17.8437,-18.0976,-18.1484,0.7045,7.7862,-1.8466,11.7235,0.6254,2.25,0.752,0.806,-11.1625
10.8095,-19.0444,-20.7036,-21.4408,-21.7801,-22.044,0.7139,8.9067,-1.0733,13.392,0.6543,3.568,0.643,4.973,-11.8828
10.2076,-18.6487,-19.8324,-20.3996,-20.6629,-20.9117,0.5303,7.8333,0.0092,12.1243,-0.0551,6.139,0.0,3.657,-10.1984
9.2985,-18.3354,-19.2936,-19.6564,-19.7458,-19.7198,0.3587,7.7362,-0.1007,11.726,-0.4896,2.406,0.015,1.436,-9.3992
9.4859,-17.9497,-18.9458,-19.3696,-19.5361,-19.6902,0.3623,7.3811,-0.2895,11.7002,0.1003,4.579,0.0,2.728,-9.7754
11.117,-19.2757,-21.0664,-21.8801,-22.2707,-22.5435,0.7566,9.2434,-1.1347,13.1542,0.0633,3.45,0.679,5.036,-12.2517
9.3065,-18.3591,-19.2739,-19.5621,-19.5944,-19.5294,0.2603,7.2132,-0.0178,11.6774,-0.2745,4.474,0.289,3.189,-9.3244
9.3405,-16.4437,-17.7793,-18.3409,-18.5386,-18.5024,0.5731,7.5915,-1.1141,13.2498,0.8134,2.985,0.0,1.779,-10.4546
9.5932,-16.6909,-18.1019,-18.7753,-18.9703,-19.2139,0.6638,7.8621,-1.1417,11.7189,0.4933,2.933,0.0,1.748,-10.7349
8.7123,-17.4361,-18.0512,-18.1728,-18.2247,-18.0413,0.0974,6.7943,-0.5428,11.3737,-0.5371,3.718,0.265,2.5,-9.2551
10.569,-19.2789,-20.554,-21.1371,-21.4117,-21.7358,0.5376,8.2547,0.3276,12.316,-0.5711,5.737,0.0,3.419,-10.2414
9.7953,-16.9091,-18.2782,-18.968,-19.2709,-19.4527,0.6283,8.6651,-1.2452,14.6683,1.1308,1.416,0.652,1.353,-11.0405
10.3974,-18.2955,-19.7893,-20.4948,-20.8365,-21.0726,0.6421,8.6501,-0.4542,13.794,-0.0852,3.036,0.078,1.948,-10.8516
10.2505,-17.6574,-19.1725,-19.8762,-20.1843,-20.3465,0.6271,8.6018,-0.9585,13.482,1.1035,2.62,0.71,1.424,-11.209
10.7408,-19.0219,-20.5769,-21.2895,-21.5968,-21.8539,0.6781,8.6316,-0.891,14.5002,1.6126,4.553,0.36,3.199,-11.6318
8.3319,-16.2219,-17.0362,-17.2973,-17.3548,-17.2881,0.2739,7.0268,-1.0463,11.5135,-0.5545,1.812,0.0,1.079,-9.3782
9.0187,-17.6394,-18.6993,-18.9882,-19.0431,-19.2036,0.2726,7.2575,-0.355,11.5716,0.5417,3.027,0.0,1.804,-9.3737
10.513,-19.1063,-20.3254,-20.9256,-21.218,-21.4481,0.5488,8.9449,0.6027,12.3034,-0.0094,2.353,0.643,1.054,-9.9103
10.3441,-18.0543,-19.3719,-20.1021,-20.477,-20.685,0.6393,8.3319,-0.8954,14.2373,1.1054,4.091,0.226,2.58,-11.2395
10.978,-19.291,-20.8948,-21.6557,-22.0143,-22.2617,0.7027,8.9562,-0.0611,12.8893,0.3165,4.295,0.601,3.872,-11.0391
10.4046,-18.2881,-19.8132,-20.5268,-20.8322,-21.1245,0.7034,9.1935,-1.3115,12.2811,-0.9122,1.67,0.592,1.66,-11.7161
10.2622,-18.6053,-19.8048,-20.3507,-20.5824,-20.7536,0.5126,8.105,-0.1756,12.8918,0.501,4.843,0.318,3.14,-10.4378
9.5202,-18.42,-19.287,-19.6296,-19.7271,-19.6915,0.3402,7.5488,-0.2193,11.7094,0.1123,3.864,0.094,2.314,-9.7395
10.7708,-19.1748,-20.6863,-21.371,-21.6836,-21.8586,0.624,8.3924,-0.4623,12.6162,0.5515,6.485,0.485,5.337,-11.2331
9.7795,-18.3681,-19.5287,-19.9805,-20.0999,-20.2582,0.4347,7.3641,-0.1864,11.8312,-0.6318,6.419,0.14,3.804,-9.9659
10.7388,-18.6818,-20.3006,-21.0966,-21.5063,-21.7741,0.7413,8.4179,-0.7781,12.6256,-0.617,5.833,0.429,3.865,-11.5169
10.4655,-18.1797,-19.7465,-20.4721,-20.797,-21.0556,0.6542,8.554,-1.1355,12.1748,0.474,3.727,0.159,2.648,-11.601
10.678,-19.49,-20.8022,-21.4121,-21.6836,-21.9194,0.5939,8.7004,0.8137,12.5608,-0.6035,3.805,0.873,0.967,-9.8643
8.9093,-16.9093,-17.9425,-18.3165,-18.447,-18.6842,0.3453,7.6312,-0.5573,14.3539,0.5762,1.756,0.006,1.048,-9.4666
9.5586,-17.6297,-18.8641,-19.3424,-19.4706,-19.5617,0.4682,7.5129,-0.5699,11.7413,0.095,4.239,0.205,2.637,-10.1285
10.6668,-18.3582,-20.188,-20.9822,-21.3554,-21.5888,0.7251,9.0013,-1.4187,12.4871,0.2798,2.715,0.717,3.911,-12.0855
9.1207,-17.5189,-18.37,-18.7417,-18.8675,-18.9231,0.3736,8.1206,-0.6144,12.3699,-0.455,1.265,0.112,0.787,-9.7351
8.8111,-16.7054,-17.5014,-17.8827,-18.0632,-17.871,0.4032,7.1759,-0.9388,11.4265,-0.7329,2.628,0.0,1.566,-9.7499
10.706,-18.023,-20.069,-20.8535,-21.2269,-21.3953,0.7214,8.8616,-1.5906,12.5385,0.0125,3.463,0.535,4.584,-12.2966
10.4733,-18.4845,-19.8925,-20.5333,-20.8036,-21.0444,0.6406,9.3443,-0.502,12.1674,-0.639,1.634,0.455,1.83,-10.9753
9.6049,-17.9176,-18.8372,-19.3172,-19.5201,-19.5462,0.4123,7.1722,-0.4973,12.6125,0.4289,6.826,0.024,4.134,-10.1022
9.7774,-19.0057,-19.9603,-20.3035,-20.3644,-20.4165,0.3217,7.5653,0.145,13.1346,1.1172,5.09,0.035,3.026,-9.6324
9.5256,-18.1297,-19.0947,-19.5395,-19.7391,-19.8693,0.4335,7.1695,-0.2869,11.7313,0.7708,6.007,0.024,3.576,-9.8125
9.5544,-17.9955,-18.9748,-19.3221,-19.3504,-19.2774,0.2984,8.292,-0.3417,13.824,1.0884,1.586,0.987,1.836,-9.8961
8.7072,-17.28,-17.8859,-18.1444,-18.2077,-18.187,0.2553,7.166,-0.6509,11.4139,-0.39,2.378,0.054,1.487,-9.3581
10.9865,-19.3736,-20.993,-21.7261,-22.0848,-22.3125,0.6706,8.5723,-0.7432,13.3965,0.2281,6.488,0.513,4.921,-11.7297
10.0197,-17.9249,-19.1097,-19.7725,-20.1431,-20.3608,0.5639,8.8124,0.3931,11.9598,-0.1839,1.618,0.75,0.548,-9.6266
10.226,-18.5488,-19.766,-20.3078,-20.5976,-20.7237,0.5071,8.2112,-0.1486,11.9896,0.0831,4.125,0.043,2.507,-10.3746
9.0805,-17.3422,-18.542,-18.8748,-18.9238,-19.2226,0.3194,6.6913,-0.3076,12.1655,-0.1563,6.273,0.09,3.828,-9.3881
10.7385,-19.0809,-20.7292,-21.4624,-21.8092,-22.0657,0.713,8.7327,-0.9712,12.6681,-0.0225,4.095,0.414,3.703,-11.7097
9.9155,-15.668,-18.8555,-19.2977,-19.7757,-18.9161,0.4158,8.4311,-0.9615,13.2058,0.3986,2.146,0.334,1.954,-10.877
10.9816,-19.2414,-20.989,-21.7425,-22.1117,-22.3613,0.7096,8.9185,-1.0386,12.9122,-1.0296,4.381,0.607,4.104,-12.0202
9.59,-17.3308,-18.4787,-19.0091,-19.1867,-19.5107,0.4716,7.8068,-0.579,11.6776,-0.0623,3.174,0.005,1.894,-10.169
10.8013,-19.092,-20.3812,-21.0964,-21.4662,-21.745,0.6374,8.4041,0.5421,14.3441,0.3257,6.49,0.138,4.23,-10.2592
10.0639,-17.4169,-18.9716,-19.6733,-19.9831,-20.2418,0.6859,8.2537,-1.2678,14.1546,0.3309,3.299,0.41,2.604,-11.3317
9.056,-17.4068,-18.5895,-18.9562,-18.9833,-19.208,0.3563,7.5334,-0.4414,11.5883,-0.5109,2.305,0.06,1.374,-9.4974
9.1531,-17.1293,-18.2213,-18.6826,-18.85,-19.0141,0.4536,8.1917,-0.5026,13.7288,0.3033,1.207,0.0,0.719,-9.6557
10.4017,-18.0382,-19.779,-20.5151,-20.8335,-21.0877,0.691,8.8451,-1.4281,12.2498,-0.6573,2.423,0.624,2.869,-11.8298
9.2063,-17.0953,-18.2348,-18.6751,-18.8226,-18.9523,0.4423,7.7203,-0.5336,11.5789,0.2094,2.228,0.081,1.361,-9.7399
10.5008,-19.2529,-20.6506,-21.2656,-21.4769,-21.7082,0.6199,8.7632,-0.5431,12.451,0.3715,3.009,0.718,2.763,-11.0439
10.7467,-18.9072,-20.5392,-21.2574,-21.567,-21.8179,0.6913,9.0336,-1.1055,12.6235,0.0216,2.934,0.809,4.339,-11.8522
11.05,-19.3646,-21.1321,-21.8977,-22.2513,-22.4824,0.724,8.8715,-0.9767,13.2261,-0.3255,5.141,0.566,5.319,-12.0267
8.812,-16.8092,-17.6775,-18.1213,-18.2819,-18.4887,0.4509,7.8441,-0.3158,11.4889,0.0306,1.151,0.397,1.009,-9.1278
9.7035,-18.4751,-19.3203,-19.7711,-19.9439,-19.9315,0.4283,7.8137,-0.224,11.7804,0.4139,3.536,0.112,2.137,-9.9275
9.4338,-16.7075,-18.0044,-18.5792,-18.7919,-18.9321,0.5551,8.3455,-0.8017,11.687,-0.247,1.392,0.34,0.945,-10.2355
9.214,-17.957,-18.6708,-18.9843,-19.0984,-19.1052,0.2982,7.0866,-0.3882,12.749,1.245,4.623,0.276,2.756,-9.6022
9.4371,-16.7692,-17.8447,-18.4985,-18.795,-19.1123,0.5498,7.825,-0.519,11.6011,0.3615,2.582,0.232,1.643,-9.9561
8.4658,-13.8949,-15.2493,-15.8698,-16.132,-16.1891,0.5852,8.0858,-2.058,13.0076,1.318,0.62,0.343,0.331,-10.5238
9.3574,-18.2525,-19.1316,-19.5441,-19.7013,-19.8053,0.4203,8.1518,-0.0886,11.7215,-0.0263,1.573,0.702,1.284,-9.446
9.422,-17.6837,-18.6759,-19.1704,-19.3897,-19.6088,0.4743,7.9854,-0.2458,11.7138,0.7286,2.043,0.797,1.873,-9.6678
10.6196,-19.0314,-20.4179,-21.0457,-21.3313,-21.5299,0.5676,8.2309,-0.7017,12.3557,0.7535,7.289,0.343,6.973,-11.3213
9.3997,-17.8816,-19.0119,-19.4349,-19.5868,-19.729,0.4297,7.8338,-0.3236,11.7067,0.2167,2.419,0.004,1.44,-9.7233
10.7178,-18.5644,-20.1239,-20.9389,-21.3293,-21.6283,0.7216,8.8147,-0.2425,15.0388,1.2079,3.572,0.457,2.583,-10.9603
9.6286,-18.7742,-19.787,-20.2082,-20.3395,-20.4784,0.413,7.7648,0.0369,11.8632,-0.2931,3.399,0.256,1.969,-9.5916
9.5758,-17.4458,-18.5091,-19.0549,-19.3005,-19.5032,0.5081,8.6903,-0.0439,11.6982,0.2178,1.124,0.013,0.673,-9.6197
8.9357,-17.7791,-18.551,-18.8064,-18.8109,-18.7532,0.2502,7.2932,-0.3988,11.5062,-1.0521,2.618,0.023,1.525,-9.3345
10.509,-18.1517,-19.8323,-20.5834,-20.9539,-21.1881,0.7091,9.2466,-1.4469,15.2306,1.5192,1.758,0.624,2.558,-11.9559
9.9161,-17.495,-18.7582,-19.4346,-19.6862,-19.909,0.6514,8.218,-1.0177,14.8208,0.85,2.844,0.024,1.727,-10.9338
9.5585,-18.7409,-19.3074,-19.696,-19.7938,-19.2666,0.4345,6.9127,-0.0995,11.7092,-0.587,8.396,0.388,5.891,-9.6579
9.8953,-18.2849,-19.2647,-19.7436,-19.9405,-20.1246,0.4493,7.8537,-0.3446,11.7927,0.0761,4.173,0.009,2.465,-10.2399
9.3531,-16.7942,-18.1295,-18.6438,-18.8199,-19.009,0.4987,7.8105,-1.0077,11.6083,-0.0977,2.358,0.0,1.405,-10.3608
9.7599,-18.5905,-19.3313,-19.7591,-19.8972,-20.0105,0.4456,7.3424,-0.2862,12.7784,0.3203,6.505,0.061,3.962,-10.0461
10.189,-17.5336,-19.1903,-19.886,-20.2265,-20.4275,0.6754,8.8873,-1.489,13.5052,0.8897,1.853,0.95,2.15,-11.678
9.112,-16.6837,-17.8947,-18.3348,-18.3346,-18.9729,0.4186,7.1565,-0.8739,13.5058,0.4065,3.786,0.123,2.344,-9.9859
9.4469,-18.8221,-19.5879,-19.8988,-20.0407,-20.2221,0.3039,7.2992,0.0278,11.7359,-1.2735,4.767,0.042,2.903,-9.4191
10.6385,-18.4553,-20.356,-21.0378,-21.4268,-21.6014,0.6234,8.2442,0.0299,14.8112,1.1006,6.582,0.417,5.059,-10.6086
10.4768,-18.5428,-19.8655,-20.5555,-20.885,-21.1258,0.61,8.489,0.0152,12.191,-0.1082,3.993,0.095,2.595,-10.4616
9.6766,-17.4484,-18.6007,-19.1517,-19.3369,-19.479,0.5413,7.8361,-0.637,13.0776,0.2627,3.336,0.068,2.027,-10.3136
9.6626,-18.1979,-19.2998,-19.8064,-20.0373,-20.2453,0.492,8.1397,-0.284,11.8251,-0.6938,2.303,0.168,1.398,-9.9466
10.0816,-17.6747,-19.1899,-19.8007,-20.0805,-20.3395,0.5199,8.1145,-0.004,11.9159,0.1481,3.86,0.0,2.3,-10.0856
8.8835,-14.1675,-15.9659,-16.608,-16.677,-16.8231,0.5915,7.5358,-2.4067,13.3185,1.6992,1.901,0.247,1.198,-11.2902
10.2139,-17.5337,-19.1124,-19.8491,-20.1831,-20.4677,0.6875,9.2104,-1.4418,13.4077,0.4598,1.275,0.534,1.244,-11.6557
9.5877,-18.5915,-19.4877,-19.8415,-19.854,-19.8836,0.3462,7.4665,-0.1215,11.7491,0.1812,4.644,0.022,2.825,-9.7092
9.7042,-17.684,-19.6447,-19.9507,-19.9048,-19.726,0.2957,7.0886,-1.3493,11.7522,-0.2942,8.159,0.049,5.055,-11.0535
10.1241,-17.6475,-19.0829,-19.8137,-20.1297,-20.3761,0.7197,8.7636,-1.2902,14.2533,1.5465,1.939,0.472,1.603,-11.4143
10.3471,-17.8728,-19.703,-20.4499,-20.7961,-21.0339,0.6763,8.6601,-1.4462,15.2306,2.1005,2.716,0.563,2.657,-11.7933
10.6228,-19.0388,-20.3163,-20.9868,-21.3136,-21.5829,0.6248,8.42,0.2982,12.4037,-0.6949,5.121,0.411,3.578,-10.3246
10.6756,-18.5664,-20.3353,-21.0813,-21.4476,-21.6962,0.7302,8.9799,-1.2657,14.1546,0.718,2.831,0.761,3.826,-11.9413
10.1584,-18.8651,-20.3259,-20.8507,-20.9719,-21.1916,0.4959,8.6871,-0.3654,15.0388,0.8573,2.157,0.885,0.569,-10.5238
9.779,-17.1322,-18.3132,-18.9594,-19.2675,-19.4835,0.5961,8.5049,-0.5418,11.7616,0.1456,1.774,0.181,1.198,-10.3208
9.4031,-17.9667,-18.8599,-19.3115,-19.446,-19.6075,0.4372,7.5766,-0.3627,14.1135,0.3045,3.272,0.081,1.993,-9.7658
9.5025,-18.1787,-18.9688,-19.4255,-19.5963,-19.5874,0.4272,7.3418,-0.1287,11.7338,-1.0752,4.767,0.678,2.559,-9.6312
9.2768,-18.4282,-19.398,-19.62,-19.6306,-19.8216,0.2052,7.3047,0.0147,11.7697,-0.6707,3.961,0.089,2.475,-9.2621
10.4054,-18.5311,-19.9539,-20.5904,-20.8958,-21.1071,0.5796,7.9359,0.498,12.1863,0.4595,7.216,0.265,5.117,-9.9074
9.1194,-16.8119,-18.132,-18.4158,-18.2972,-18.2211,0.2594,7.0146,-1.458,14.8208,1.2122,4.513,0.15,2.761,-10.5774
10.2683,-18.0735,-19.3831,-20.0969,-20.4534,-20.594,0.6543,7.8133,-0.2888,12.0634,0.4274,6.741,0.0,4.016,-10.5571
10.061,-17.2116,-18.7313,-19.4634,-19.8,-20.0646,0.6738,9.5581,-1.4691,13.3472,1.5994,0.743,0.871,1.6,-11.5301
9.3013,-16.9005,-17.9514,-18.5219,-18.4664,-18.0864,0.592,6.7347,-0.6643,11.6015,-0.4015,7.727,0.023,4.696,-9.9656
9.9359,-17.1612,-19.0141,-19.6999,-20.0395,-20.3096,0.5679,8.8218,-0.7933,11.9656,-1.051,1.441,1.0,1.083,-10.7292
10.6829,-18.37,-19.9026,-20.7285,-21.1258,-21.4438,0.7234,8.6602,-0.6376,14.505,0.6894,4.209,0.329,3.092,-11.3205
10.6167,-18.3021,-20.1009,-20.816,-21.1541,-21.3172,0.6858,8.7301,-1.3299,13.2732,0.9389,3.545,0.414,3.011,-11.9466
10.5449,-18.3196,-19.9495,-20.6794,-20.9978,-21.249,0.7135,8.8772,-1.1819,12.9775,0.476,2.645,0.577,2.574,-11.7268
10.1129,-18.4966,-19.722,-20.2923,-20.5418,-20.8715,0.5436,8.0938,-0.1414,12.0165,-0.3846,4.252,0.214,2.748,-10.2543
9.7069,-17.4017,-18.5686,-19.1291,-19.3524,-19.5877,0.5376,7.6217,-0.4168,14.2288,0.1297,4.405,0.571,2.471,-10.1237
10.0496,-17.2177,-18.9474,-19.6922,-20.0029,-20.2634,0.7175,8.9782,-1.5392,14.5002,1.5411,1.374,0.596,1.106,-11.5888
9.8121,-18.3884,-19.5736,-20.0395,-20.201,-20.3881,0.4552,8.2224,0.0454,11.8901,-0.459,2.534,0.735,3.875,-9.7667
9.3671,-18.0714,-18.8293,-19.1382,-19.2262,-19.1194,0.2843,7.2866,-0.3025,12.3694,0.0984,4.462,0.192,3.022,-9.6696
10.1739,-16.9411,-18.7047,-19.4389,-19.7757,-20.0702,0.7005,9.1121,-1.806,12.7598,0.5586,1.506,0.733,0.205,-11.9799
9.2796,-17.4232,-18.4989,-18.9006,-19.0424,-19.0038,0.3753,6.8083,-0.521,11.5886,-0.8138,6.878,0.247,4.152,-9.8006
9.552,-18.0904,-19.2704,-19.6625,-19.7246,-19.905,0.385,7.5836,-0.2141,11.7428,0.2345,3.898,0.003,2.327,-9.7661
10.084,-18.7036,-19.7214,-20.2225,-20.3643,-20.5072,0.5024,7.7482,-0.1601,11.9913,0.0162,5.916,0.0,3.524,-10.2441
9.9633,-17.1926,-18.7835,-19.4967,-19.7771,-20.0312,0.6576,9.1803,-1.0574,13.8959,1.086,0.997,0.5,0.877,-11.0207
10.1025,-17.4692,-19.0238,-19.7672,-20.0982,-20.2469,0.6675,8.1816,-1.4296,14.2979,1.3338,3.666,0.094,2.282,-11.5321
10.4344,-18.2034,-19.7655,-20.4978,-20.8083,-21.1683,0.6883,8.8402,-1.0165,12.2174,0.2006,2.521,0.362,2.298,-11.4509
8.315,-16.0298,-16.8627,-17.1417,-17.2248,-17.1781,0.3091,7.3956,-1.1714,11.2792,-0.0324,1.149,0.007,0.687,-9.4864
9.5832,-16.4157,-17.8516,-18.5462,-18.8462,-19.135,0.6654,8.0921,-1.5141,13.4759,1.1383,2.218,0.538,1.26,-11.0973
10.5116,-18.0617,-19.7588,-20.547,-20.9129,-21.1459,0.6911,9.1085,-1.1191,15.2306,1.7788,2.007,0.922,1.093,-11.6307
9.417,-17.0208,-17.7548,-18.3547,-18.6717,-18.7251,0.5183,7.5142,-1.1142,12.6044,0.0276,3.552,0.052,2.182,-10.5312
10.1551,-17.8577,-19.0335,-19.7701,-20.1538,-20.4395,0.6515,8.2745,-0.272,11.9455,-0.4062,3.536,0.036,2.136,-10.4271
10.2761,-17.4729,-19.283,-20.02,-20.3924,-20.5776,0.675,8.5724,-1.0241,13.3185,1.9032,2.85,0.383,2.328,-11.3002
9.7674,-18.9485,-19.8781,-20.266,-20.3813,-20.5348,0.3201,7.9559,0.4606,13.1358,-0.0765,3.419,0.532,2.844,-9.3068
10.3126,-18.1111,-19.7275,-20.4402,-20.7204,-20.9414,0.6955,8.9964,-1.3994,12.2333,-0.166,1.789,0.742,1.251,-11.712
10.8807,-18.3404,-19.9793,-20.8172,-21.267,-21.589,0.7255,8.4886,-0.4808,12.4821,-0.0596,7.08,0.551,7.288,-11.3615
10.0541,-18.2452,-19.4954,-20.0446,-20.2492,-20.533,0.4966,8.144,-0.4338,11.9005,-0.8232,3.619,0.029,2.198,-10.4879
10.7492,-18.9142,-20.4394,-21.2352,-21.4779,-21.7603,0.7282,8.7359,-0.6759,12.5159,-0.3145,4.342,0.371,3.607,-11.4251
9.2464,-17.7304,-18.6419,-19.0408,-19.1768,-19.287,0.386,7.4441,-0.4751,11.6193,-0.1222,3.188,0.0,1.899,-9.7215
10.2539,-18.5216,-19.7999,-20.3836,-20.6927,-20.8646,0.5388,8.2597,0.0281,12.152,-0.3312,3.966,0.47,2.529,-10.2258
9.2515,-15.609,-17.2179,-17.8366,-18.1099,-18.3562,0.5935,8.1392,-1.9166,14.2239,1.3452,1.436,0.259,0.855,-11.168
