X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
8.5354,-18.2899,-18.8162,-18.9807,-18.958,-18.9344,0.1633,7.3613,0.1403,11.6457,0.2141,1.604,0.587,0.819,-8.3951
9.5991,-17.5657,-18.9814,-19.4846,-19.5992,-18.8852,0.4802,7.258,-0.704,11.7936,-0.0376,5.933,0.078,3.629,-10.3031
8.7754,-16.8999,-17.8266,-18.0698,-18.1091,-17.9678,0.2339,6.7942,-0.8445,11.4101,-0.3324,3.916,0.181,2.432,-9.6199
10.4468,-18.6077,-19.9279,-20.558,-20.8736,-21.1313,0.5584,7.7845,-0.1114,12.1866,-0.623,8.683,0.207,5.719,-10.5582
9.305,-17.4128,-18.5805,-19.0168,-19.0324,-19.1492,0.4258,6.8154,-0.6498,11.6273,-0.5831,7.021,0.055,4.339,-9.9549
10.6511,-19.5443,-20.8418,-21.373,-21.5858,-21.6642,0.4802,7.8582,0.3021,12.4302,0.4764,9.981,0.204,6.021,-10.349
9.1309,-16.8702,-18.0085,-18.4282,-18.6148,-18.7136,0.4438,7.9825,-0.7635,11.5319,-0.2978,1.492,0.0,0.889,-9.8944
10.6466,-19.1849,-20.5352,-21.1008,-21.3691,-21.4219,0.5311,8.1139,-0.2669,12.298,-0.3019,7.433,0.083,4.69,-10.9135
9.0604,-17.3526,-18.2529,-18.6508,-18.6719,-18.4613,0.3838,6.9195,-0.7825,11.558,-0.5767,4.706,0.035,2.879,-9.8429
9.7277,-18.8662,-19.7701,-20.203,-20.3651,-20.539,0.4065,8.294,0.182,11.8776,0.1305,2.087,0.225,1.262,-9.5457
10.6825,-19.2629,-20.7562,-21.3747,-21.6307,-21.8067,0.5664,8.2264,0.03,12.5819,0.6258,6.801,0.156,4.241,-10.6525
10.1691,-18.807,-20.0117,-20.4519,-20.5981,-20.5901,0.3941,7.6125,-0.242,12.5819,0.5555,7.709,0.242,4.963,-10.4111
9.3267,-19.6143,-20.1715,-20.378,-20.4092,-20.444,0.164,8.0,0.7324,11.7821,0.1955,1.853,0.454,1.023,-8.5943
9.9008,-18.1432,-19.2335,-19.7216,-19.9294,-20.0414,0.4565,8.5527,-0.4241,11.7952,-0.2778,1.932,0.164,1.232,-10.3249
10.4691,-18.4556,-19.862,-20.4955,-20.8467,-21.0427,0.5525,8.3676,-0.075,12.1793,-0.077,4.749,0.342,3.563,-10.5441
10.1123,-18.8095,-19.9773,-20.4814,-20.6256,-20.7367,0.4828,7.8795,-0.1382,12.0007,0.4402,5.295,0.0,3.154,-10.2505
10.4503,-19.423,-20.6788,-21.2686,-21.527,-21.6641,0.5393,8.5873,0.7079,12.3068,0.0002,3.487,0.642,3.067,-9.7424
9.0529,-17.336,-18.2679,-18.7109,-18.7733,-18.7506,0.4389,7.1582,-0.593,12.5998,1.1254,3.529,0.056,2.121,-9.6459
9.1243,-16.8572,-18.0015,-18.3783,-18.4501,-18.5483,0.3913,7.354,-0.8295,12.7598,-0.6305,3.053,0.039,1.817,-9.9538
8.7027,-15.947,-17.0195,-17.4383,-17.5648,-17.562,0.4399,7.0475,-1.1048,11.373,-0.078,2.693,0.0,1.605,-9.8075
8.8846,-17.0728,-17.8278,-18.2042,-18.1949,-18.4868,0.326,6.9155,-0.8165,11.479,0.039,3.881,0.249,2.503,-9.7011
9.4824,-17.243,-18.2555,-18.7844,-18.8212,-19.3594,0.5199,6.8097,-0.6849,11.638,-0.5036,8.665,0.255,5.225,-10.1673
9.9435,-19.0871,-20.1887,-20.4729,-20.5638,-20.4515,0.2634,7.3976,0.1246,11.8729,-0.9078,7.59,0.073,4.713,-9.8189
9.6862,-18.2492,-19.3522,-19.7272,-19.8855,-19.9243,0.3855,7.7689,-0.2423,12.1869,-0.4392,3.667,0.053,2.244,-9.9285
9.0846,-17.3038,-18.319,-18.602,-18.72,-18.507,0.2946,6.9855,-0.6633,11.5061,-0.3659,4.543,0.113,2.839,-9.7479
10.048,-19.2008,-20.3213,-20.7266,-20.9103,-20.9797,0.4132,7.6336,0.1088,12.0161,0.0183,6.488,0.051,3.952,-9.9392
9.4898,-17.4844,-18.8147,-19.2376,-19.4899,-19.4585,0.4169,7.2595,-0.6245,11.699,-0.5046,5.302,0.163,3.345,-10.1143
9.2226,-18.0467,-18.8376,-19.1798,-19.3106,-19.3688,0.3263,7.5661,-0.1442,13.5052,0.4701,2.699,0.395,1.827,-9.3668
9.3479,-17.6946,-18.6866,-19.0431,-19.2155,-19.2081,0.351,7.1913,-0.4883,11.6065,-0.361,4.819,0.0,2.871,-9.8362
9.3796,-17.1563,-18.0414,-18.5588,-18.2297,-18.7044,0.4888,6.698,-0.8193,11.5835,-0.123,8.854,0.099,5.486,-10.1989
9.7724,-18.5927,-19.6318,-19.7075,-19.8918,-20.023,0.1012,7.8983,0.1257,11.5991,-0.6111,3.494,0.055,2.142,-9.6467
10.1205,-19.2228,-20.2973,-20.7701,-20.943,-20.9816,0.4407,7.6989,0.1066,12.0419,-0.5893,6.496,0.031,3.945,-10.0139
8.9647,-17.3496,-18.1532,-18.4927,-18.6596,-18.5683,0.366,7.1255,-0.6221,11.5062,-0.4779,3.336,0.008,1.997,-9.5868
10.1775,-18.122,-19.6083,-20.1319,-20.4764,-20.4196,0.5194,7.9766,-0.8617,11.9242,-1.065,5.075,0.068,3.106,-11.0392
10.3494,-18.0592,-19.433,-20.1458,-20.4835,-20.7344,0.5893,8.7312,0.1376,12.111,-0.3622,2.608,0.38,1.828,-10.2118
8.5618,-16.4917,-17.3304,-17.5767,-17.8125,-17.7182,0.277,6.9552,-1.0128,11.3756,-0.2754,2.537,0.0,1.512,-9.5746
9.4964,-17.6388,-19.1761,-19.4329,-19.5641,-19.4488,0.2833,7.0266,-0.1139,11.6264,-0.4021,6.888,0.197,4.411,-9.6103
9.809,-18.2803,-19.7682,-20.1252,-20.158,-20.1261,0.3233,7.0012,-0.1282,11.8157,-0.9477,10.21,0.171,6.6,-9.9372
10.6706,-18.591,-20.2092,-20.8566,-21.1326,-21.4228,0.5556,8.1405,0.2438,12.3494,-0.1641,7.628,0.045,4.678,-10.4268
9.6101,-18.8423,-19.8329,-20.2312,-20.3375,-20.4948,0.399,8.2237,0.1686,12.3494,-0.6518,1.949,0.421,1.284,-9.4415
9.2843,-17.3839,-18.23,-18.5767,-18.7209,-18.6073,0.3574,7.2198,-0.8348,11.5627,-0.6314,4.365,0.04,2.68,-10.119
8.576,-17.7581,-18.6445,-18.9307,-19.0446,-19.1058,0.2793,6.9681,-0.3544,11.5445,0.3514,2.539,0.0,1.513,-8.9304
8.7641,-17.3862,-18.1565,-18.3659,-18.3921,-17.9857,0.2026,6.8678,-0.5238,11.4228,-0.1236,3.538,0.001,2.109,-9.2879
9.7821,-18.3915,-19.4105,-19.8217,-19.9641,-20.0073,0.3987,7.5065,-0.4218,11.7874,-0.0788,5.524,0.111,3.385,-10.2039
9.2888,-19.2442,-19.9996,-20.1447,-20.1207,-20.1506,0.1135,7.7154,0.3426,11.7065,-0.8724,2.438,0.018,1.454,-8.9462
8.8128,-16.7397,-17.6176,-18.0163,-18.1425,-18.4508,0.3972,6.8503,-0.8503,12.587,0.2946,3.855,0.019,2.311,-9.6631
8.3407,-15.6335,-16.4267,-16.9102,-16.8767,-16.2787,0.4994,6.8148,-1.2168,11.3293,0.2064,2.313,0.0,1.378,-9.5575
10.1276,-20.0479,-20.9732,-21.4261,-21.626,-21.7565,0.4274,8.3278,0.6334,12.3026,-0.3685,3.198,0.022,1.924,-9.4942
9.6718,-17.2986,-18.5639,-18.9909,-19.1862,-19.1766,0.4692,7.8206,-0.7133,12.2415,-0.3316,3.384,0.037,2.074,-10.3851
8.5253,-16.3589,-17.4658,-17.721,-17.8562,-17.8967,0.2827,7.4532,-0.878,11.3764,0.2453,1.371,0.0,0.817,-9.4033
10.5461,-19.1477,-20.4085,-20.9918,-21.2591,-21.4846,0.5276,8.7012,0.0791,12.2406,-0.4255,3.356,0.37,2.106,-10.467
10.673,-19.875,-21.0966,-21.6047,-21.8176,-21.8627,0.4772,8.3342,0.0851,12.4252,-0.445,5.981,0.159,3.927,-10.5879
10.1188,-19.0439,-20.3776,-20.8244,-20.9235,-21.029,0.417,7.6242,-0.1277,12.035,-0.5325,7.062,0.033,4.314,-10.2465
8.4812,-16.0621,-17.0854,-17.4649,-17.6532,-17.815,0.3983,7.0939,-0.8371,12.8458,0.6868,1.98,0.375,1.153,-9.3183
10.3975,-19.41,-20.5532,-21.0392,-21.1861,-21.2098,0.4439,7.9283,0.1346,12.1875,-0.8153,6.953,0.181,4.317,-10.2629
10.629,-19.6765,-20.9556,-21.4284,-21.5203,-21.5608,0.4211,7.7327,0.1789,12.3454,-0.4587,11.285,0.132,6.99,-10.4501
9.4377,-18.4111,-19.3353,-19.6571,-19.6946,-19.9186,0.2783,7.1737,-0.0964,12.3454,-0.5328,5.619,0.1,3.564,-9.5341
10.0162,-18.1732,-19.3055,-19.8048,-20.0459,-20.1873,0.4826,8.5429,-0.5295,11.8335,0.1857,2.199,0.213,1.449,-10.5457
9.2148,-16.7556,-18.0317,-18.4071,-18.3255,-18.4469,0.3608,7.2221,-0.9868,11.4993,-0.4781,4.008,0.164,2.58,-10.2016
8.4649,-16.134,-17.2602,-17.5173,-17.6207,-17.7746,0.2903,7.2863,-0.8896,11.4356,-0.3838,1.552,0.071,0.92,-9.3545
9.8882,-18.3994,-19.9128,-20.248,-20.3435,-20.4501,0.2844,7.0178,-0.4494,11.8222,-0.3581,11.124,0.08,7.047,-10.3376
8.8255,-17.2672,-18.2483,-18.5368,-18.5529,-18.7018,0.271,7.3423,-0.5936,11.4819,-0.1362,2.221,0.082,1.36,-9.4191
9.8547,-18.3932,-19.543,-20.0669,-20.3072,-20.4098,0.4769,7.4157,-0.4728,11.9491,0.2248,6.796,0.155,4.407,-10.3275
9.2805,-17.0063,-18.0304,-18.5078,-18.7192,-18.8407,0.4737,8.1109,-0.7629,11.5631,0.9492,1.534,0.0,0.914,-10.0434
10.0275,-18.066,-19.1614,-19.7108,-19.9785,-20.143,0.4983,8.1259,-0.2728,11.8318,-0.3101,3.661,0.056,2.236,-10.3003
9.4942,-19.2314,-20.0042,-20.2865,-20.4082,-20.3938,0.2516,7.177,0.4077,11.8031,-1.1807,5.828,0.281,4.313,-9.0865
8.8587,-17.595,-18.3571,-18.6877,-18.7747,-18.9025,0.3128,7.6662,-0.4757,11.5239,-0.0761,1.574,0.0,0.938,-9.3344
10.1117,-18.7206,-19.8104,-20.2585,-20.4455,-20.5263,0.44,8.4666,-0.1834,14.1178,0.9696,2.674,0.205,1.653,-10.2951
11.0872,-20.0605,-21.4075,-22.0747,-22.3951,-22.6305,0.5882,9.0963,0.4343,13.8971,0.7473,4.245,0.566,3.507,-10.6529
9.7514,-18.9571,-19.8908,-20.3326,-20.5127,-20.6585,0.4308,7.8239,0.1026,11.8868,-0.3346,3.662,0.317,2.102,-9.6488
10.3406,-19.0454,-20.2225,-20.7113,-20.7692,-20.6053,0.423,7.7113,-0.12,12.1435,-0.2905,8.346,0.26,5.373,-10.4606
9.8775,-18.8236,-19.83,-20.26,-20.4185,-20.5182,0.4063,7.7136,-0.0562,11.8961,-0.6908,4.893,0.025,2.956,-9.9337
9.6956,-18.5161,-19.4839,-19.9199,-20.0942,-20.2042,0.4262,8.0228,-0.1536,11.808,-0.1683,2.754,0.0,1.641,-9.8492
9.1581,-17.0912,-18.0491,-18.451,-18.3372,-18.1404,0.3733,7.2585,-0.7141,11.5067,-0.7416,3.589,0.373,2.271,-9.8722
11.1098,-19.6674,-21.4064,-22.1871,-22.5537,-22.7806,0.7122,8.6775,-1.0298,13.9348,-0.3407,6.739,0.542,6.991,-12.1396
9.5451,-18.7339,-19.8003,-20.0547,-20.1758,-20.2705,0.271,7.1509,0.1432,11.7221,0.5801,6.332,0.121,3.939,-9.4019
9.404,-16.5642,-17.8112,-18.288,-18.4906,-18.5603,0.4712,7.5345,-1.1565,12.8458,0.5929,3.441,0.0,2.05,-10.5605
8.6219,-16.2133,-17.1131,-17.3867,-17.4049,-17.3413,0.307,7.132,-1.1125,11.3183,-0.0276,2.216,0.018,1.337,-9.7344
10.0031,-17.8578,-19.0523,-19.5999,-19.9081,-20.0509,0.5158,8.1463,-0.3818,11.8135,0.1961,3.393,0.322,2.201,-10.3849
9.7003,-17.6807,-18.5231,-19.1003,-19.4016,-19.6546,0.5197,7.4075,-0.6395,11.719,-0.5545,5.651,0.02,3.394,-10.3398
10.0471,-19.2823,-20.284,-20.7862,-20.9868,-21.0869,0.3691,8.0507,0.2631,12.41,-0.2987,3.985,0.21,2.637,-9.784
10.4842,-19.1615,-20.3926,-20.9515,-21.2118,-21.4148,0.5239,8.3057,0.1057,12.2201,-1.0094,4.932,0.072,3.034,-10.3785
10.0984,-18.4776,-19.6069,-20.1225,-20.3565,-20.5065,0.4939,8.6315,-0.3021,11.9387,-0.5168,2.164,0.35,1.301,-10.4005
8.9124,-17.031,-17.9572,-18.2733,-18.2289,-18.1833,0.3486,6.86,-0.7039,14.1178,0.3598,4.233,0.044,2.519,-9.6164
9.8634,-18.759,-19.7581,-20.1146,-20.2737,-20.2147,0.3691,7.6923,-0.1835,14.1178,1.2056,4.869,0.083,3.014,-10.0469
8.951,-17.0189,-17.8779,-18.166,-18.307,-18.2144,0.3088,7.3999,-0.8385,14.1178,1.4014,2.416,0.029,1.461,-9.7895
9.8345,-18.1122,-19.2753,-19.6921,-19.8563,-19.7201,0.3913,7.4629,-0.4184,12.2563,0.8366,6.194,0.158,3.922,-10.2529
9.6321,-17.8494,-18.9235,-19.3927,-19.5682,-19.7269,0.4514,8.2465,-0.3505,11.6862,-0.4386,1.975,0.054,1.183,-9.9826
8.9255,-16.6081,-17.5252,-17.8475,-17.9999,-18.2207,0.2734,7.2523,-1.2066,11.3171,-1.4189,2.73,0.09,1.737,-10.1321
9.3894,-17.8582,-18.7112,-19.0562,-19.1685,-19.0105,0.3784,7.022,-0.6544,11.5858,0.0961,6.109,0.027,3.7,-10.0438
9.3363,-16.6997,-17.7083,-18.3288,-18.5245,-18.7013,0.5896,7.5229,-0.9517,11.6071,-0.0592,3.256,0.006,1.947,-10.2881
9.9321,-18.1957,-19.366,-19.8563,-20.0098,-20.0208,0.4791,7.5852,-0.6731,11.8447,0.4129,5.972,0.111,3.676,-10.6052
9.2476,-17.6976,-18.6548,-18.9482,-19.1152,-19.1861,0.329,7.4709,-0.4303,11.5576,0.5194,3.091,0.03,1.864,-9.6779
8.9115,-16.4072,-17.8603,-18.1263,-18.1439,-17.9165,0.2547,6.9116,-1.286,11.423,0.2854,4.01,0.023,2.421,-10.1975
8.8518,-17.1284,-17.936,-18.3023,-18.4644,-18.6023,0.3758,6.962,-0.8546,11.4804,0.1229,3.508,0.0,2.09,-9.7064
9.3813,-18.1796,-19.2443,-19.5288,-19.5181,-19.5435,0.2657,6.8794,-0.286,11.6662,0.1516,7.163,0.061,4.382,-9.6674
10.7945,-19.8978,-21.4892,-22.0157,-22.1966,-22.3139,0.516,8.0522,0.1569,12.6525,0.0701,9.557,0.162,6.058,-10.6376
9.0102,-17.132,-18.1442,-18.4594,-18.5255,-18.6715,0.3613,7.4164,-0.5659,11.4869,-0.8434,2.494,0.0,1.486,-9.5761
9.0344,-16.9942,-17.8054,-18.2138,-18.4273,-18.5652,0.4143,7.2927,-0.8441,11.5031,-0.8791,2.973,0.293,1.877,-9.8785
10.0996,-18.7776,-19.894,-20.3879,-20.578,-20.8756,0.4537,8.0077,-0.035,11.9973,-0.4764,4.562,0.124,2.959,-10.1346
9.678,-18.7135,-19.6163,-19.9828,-20.0845,-20.1095,0.3624,7.6452,-0.0835,11.7686,-0.6766,4.207,0.126,2.698,-9.7615
8.6859,-16.7346,-17.1883,-17.5912,-17.5924,-18.0989,0.3572,6.3285,-1.0205,11.395,0.1147,6.071,0.128,3.912,-9.7064
10.8095,-20.3453,-21.5788,-22.09,-22.2691,-22.3905,0.4837,8.1885,0.5176,12.7342,0.18,8.232,0.226,5.173,-10.2919
9.2653,-18.1248,-18.9639,-19.231,-19.3554,-19.1932,0.3198,7.411,-1.4616,11.6108,0.5896,3.367,0.0,2.007,-10.7269
10.2398,-18.8702,-19.9761,-20.452,-20.6284,-20.6974,0.4485,8.2693,0.0067,11.9696,0.4462,3.896,0.137,2.41,-10.2331
9.7305,-17.8596,-18.8634,-19.3477,-19.5117,-19.5001,0.4675,7.8181,-0.5622,11.7157,-0.3398,3.623,0.043,2.19,-10.2927
9.0283,-17.0591,-18.2433,-18.5369,-18.5206,-18.4673,0.3114,6.8226,-0.6317,11.4976,0.638,5.084,0.096,3.114,-9.66
9.1628,-17.984,-18.825,-19.162,-19.2347,-19.1349,0.3327,6.9657,-0.4291,11.607,-0.6816,5.004,0.0,2.982,-9.5919
10.2622,-18.1239,-19.47,-20.1912,-20.5045,-20.7148,0.6069,8.1701,-0.2213,12.0811,0.5615,4.495,0.0,2.678,-10.4835
10.2338,-19.0715,-20.153,-20.5276,-20.7095,-20.6857,0.3698,7.3854,-0.0004,11.9229,0.176,10.913,0.218,7.306,-10.2342
10.4247,-18.9956,-20.5381,-21.044,-21.2621,-21.1698,0.4577,7.9639,-0.4135,12.7452,-0.303,6.897,0.243,4.418,-10.8382
8.8001,-16.4915,-17.4115,-17.7262,-17.9156,-17.8152,0.3337,7.4036,-1.0413,12.7317,0.2912,1.994,0.043,1.196,-9.8414
10.3244,-18.3288,-19.5551,-20.1841,-20.4865,-20.705,0.5638,8.677,0.086,12.0347,0.1677,2.819,0.492,2.363,-10.2384
8.4004,-16.6295,-17.3537,-17.5541,-17.5714,-17.0905,0.1916,6.5361,-0.8177,11.3224,0.2856,3.428,0.016,2.051,-9.2181
9.5961,-19.22,-20.055,-20.3818,-20.463,-20.5345,0.3213,7.8818,0.0996,11.8543,0.3069,2.863,0.255,1.74,-9.4965
10.9325,-19.3064,-20.8581,-21.565,-21.9322,-22.1936,0.6204,8.4027,-0.3167,12.7136,-0.2205,7.532,0.333,5.957,-11.2492
10.1807,-18.7073,-19.8226,-20.3386,-20.587,-20.693,0.4966,8.2107,-0.0725,11.9686,-0.1779,3.858,0.066,2.355,-10.2532
9.9451,-18.5596,-19.6393,-20.0668,-20.2976,-20.389,0.4229,7.9088,-0.1141,11.8464,-0.0001,4.19,0.02,2.518,-10.0593
8.9321,-16.7682,-17.943,-18.1629,-18.2238,-18.4581,0.2389,6.8407,-0.6668,11.3928,0.2891,4.433,0.138,2.685,-9.5989
9.0134,-18.4126,-19.007,-19.1998,-19.2068,-19.2949,0.1269,7.429,0.4091,11.5617,-0.2229,2.505,0.314,2.232,-8.6043
9.4242,-18.0607,-18.9831,-19.3937,-19.498,-19.5176,0.3999,7.3814,-0.4361,13.3557,0.8583,4.192,0.017,2.536,-9.8603
9.814,-18.6312,-19.6364,-20.0899,-20.2747,-20.5137,0.3979,8.0079,0.006,12.152,0.45,3.245,0.097,1.972,-9.808
8.6518,-16.9127,-17.4909,-17.7677,-17.8758,-17.7644,0.2714,6.5907,-0.8758,11.2542,0.0632,4.281,0.0,2.55,-9.5276
9.1861,-17.4281,-18.3849,-18.7194,-18.9166,-19.2675,0.2274,7.1034,-0.5498,11.5245,0.5931,4.393,0.0,2.617,-9.7359
9.0694,-16.4741,-18.2349,-18.5768,-18.3666,-18.5899,0.2966,6.7725,-1.7418,11.5224,0.3087,5.611,0.17,3.294,-10.8112
9.9318,-19.5328,-20.4352,-20.8693,-21.0028,-20.7401,0.3823,7.8561,0.3477,12.1976,0.0988,4.443,0.424,2.952,-9.5841
9.5001,-17.6288,-18.9457,-19.3404,-19.3794,-19.1596,0.374,7.598,-0.8148,11.6563,-0.416,3.565,0.016,2.148,-10.3149
8.5341,-16.4927,-17.5955,-17.7791,-17.7224,-17.8341,0.1407,6.6313,-0.8146,11.3538,-0.0011,3.624,0.042,2.178,-9.3487
9.4305,-18.7819,-19.6574,-19.9254,-20.0354,-20.068,0.2673,7.4571,0.0794,12.7561,-0.201,3.879,0.081,2.413,-9.3511
10.22,-19.7633,-20.9206,-21.2989,-21.3701,-21.3649,0.3724,7.8339,0.4852,12.1981,-1.1062,6.324,0.243,4.109,-9.7348
9.326,-17.5032,-18.4949,-18.9052,-18.984,-18.941,0.4061,6.9053,-0.3788,13.2383,0.4415,7.188,0.464,5.676,-9.7048
10.7085,-20.2737,-21.2869,-21.7444,-21.9525,-22.0638,0.4137,8.4063,0.5162,12.7913,0.1005,5.727,0.054,3.542,-10.1923
8.9226,-17.8117,-18.6002,-18.9298,-18.9944,-19.0776,0.317,7.7051,-0.4286,11.5513,0.2383,1.62,0.0,0.965,-9.3512
10.5752,-19.3151,-20.4183,-20.9707,-21.2245,-21.4563,0.5006,8.3424,0.3257,12.2206,-0.2998,5.24,0.532,3.202,-10.2495
10.0876,-17.8357,-19.0304,-19.6652,-19.9783,-20.1357,0.5796,8.6329,-0.4399,11.9067,0.3968,2.13,0.154,1.293,-10.5275
7.6582,-17.2217,-18.0695,-18.3169,-18.5317,-18.4604,0.2547,6.1402,-0.6367,11.4826,0.289,2.291,0.0,1.365,-8.2949
8.7739,-16.1634,-17.3909,-17.6391,-17.7526,-17.509,0.2676,6.9214,-1.0169,11.3397,-0.8595,3.385,0.057,2.063,-9.7908
8.6258,-16.5735,-17.1048,-17.4863,-17.6189,-17.6957,0.3704,6.7616,-1.1044,11.3801,0.0387,3.513,0.073,2.17,-9.7302
9.1364,-16.9933,-18.146,-18.4842,-18.6189,-18.4329,0.32,7.2232,-0.808,11.4761,-0.4338,3.607,0.153,2.109,-9.9444
7.7765,-15.8811,-16.4784,-16.6482,-16.668,-16.6679,0.2077,7.4775,-0.9939,11.1786,-1.7054,0.563,0.012,0.335,-8.7704
10.2397,-18.4,-19.5581,-20.1546,-20.4338,-20.6337,0.5381,8.7145,-0.3613,11.9943,0.0633,2.376,0.13,1.566,-10.601
10.2249,-17.7802,-18.9536,-19.6239,-20.0614,-20.229,0.5875,7.4969,-0.6533,11.9066,-0.4495,9.376,0.105,5.963,-10.8782
9.2113,-18.3026,-19.2736,-19.5332,-19.5889,-19.6452,0.2654,7.3206,-0.0162,11.6573,0.4976,3.509,0.108,2.214,-9.2276
8.8336,-17.213,-18.0689,-18.3456,-18.4834,-18.5909,0.3163,7.3255,-0.6264,11.4588,-0.7086,2.262,0.054,1.37,-9.4599
10.6472,-19.8103,-20.9098,-21.4329,-21.6394,-21.7461,0.4869,8.0696,0.3569,12.3502,-0.2513,7.836,0.05,4.846,-10.2903
9.6362,-17.9975,-19.0146,-19.4363,-19.6116,-19.7733,0.4106,8.0235,-0.4138,11.7047,0.0857,2.59,0.149,1.583,-10.05
9.5682,-18.4849,-19.5457,-19.883,-20.0239,-20.0896,0.371,7.255,0.0082,11.7606,0.428,5.794,0.09,3.56,-9.56
10.0282,-18.6325,-19.6646,-20.1117,-20.276,-20.453,0.4526,8.6664,-0.1065,12.2156,-0.4138,1.921,0.141,1.155,-10.1347
9.2481,-17.7361,-18.6342,-18.9886,-19.1561,-19.1494,0.3474,6.7651,-0.4392,11.5884,0.3054,7.072,0.122,4.397,-9.6873
9.8618,-18.4974,-19.6172,-20.0726,-20.2592,-20.4559,0.4392,7.9854,-0.1238,11.8824,-0.3179,3.47,0.218,2.103,-9.9856
10.6469,-19.3513,-20.7359,-21.2739,-21.5432,-21.5958,0.4947,8.2615,0.1639,12.2738,-0.4231,6.299,0.135,4.004,-10.483
9.7159,-17.4854,-18.488,-18.9369,-19.157,-19.2235,0.4359,7.5321,-0.6344,11.6199,0.7103,4.993,0.054,3.06,-10.3504
8.7124,-17.6291,-18.3651,-18.6712,-18.8046,-18.8774,0.3404,7.5804,-0.2816,11.5378,0.537,1.222,0.826,0.308,-8.994
8.7385,-16.8259,-17.5894,-17.8969,-18.0893,-18.1897,0.3316,7.9082,-0.8173,11.4202,-0.111,1.041,0.093,0.657,-9.5558
10.2435,-18.476,-20.0297,-20.6225,-20.9142,-21.0551,0.5331,7.1823,-0.1002,12.152,-0.5439,13.875,0.129,9.16,-10.3437
10.23,-18.8783,-20.2124,-20.7277,-20.8602,-20.7817,0.5083,7.6919,-0.5567,12.0792,0.4497,7.433,0.045,4.538,-10.7867
9.5297,-18.1937,-19.1304,-19.4646,-19.6411,-19.6265,0.3305,7.5894,-0.3328,11.6651,-0.3285,3.797,0.087,2.364,-9.8625
10.4317,-18.7048,-20.0295,-20.6504,-20.9345,-21.1593,0.5577,8.4227,-0.0841,13.5181,-0.3634,4.102,0.136,2.734,-10.5158
10.1424,-19.0381,-20.0941,-20.5707,-20.7694,-20.9133,0.4462,7.7732,0.0829,12.6042,-0.0674,6.16,0.018,3.696,-10.0595
9.8434,-18.8034,-19.9683,-20.3705,-20.4715,-20.5179,0.4084,7.4325,-0.1774,11.9233,-1.1442,6.541,0.092,4.072,-10.0208
9.112,-17.2688,-18.0674,-18.5285,-18.2031,-18.8058,0.4592,6.7222,-0.6991,11.5569,-0.7003,6.283,0.097,3.94,-9.811
10.298,-18.1015,-19.251,-19.914,-20.2869,-20.3509,0.5793,7.6356,-0.414,11.963,-0.465,8.673,0.055,5.424,-10.712
9.7633,-18.584,-19.6686,-20.0585,-20.2173,-20.2969,0.3841,8.1916,-0.023,11.8232,-0.342,2.486,0.167,1.598,-9.7863
9.3085,-18.347,-19.3848,-19.6654,-19.6437,-19.8631,0.263,7.4659,-0.0662,12.7646,-0.0234,3.317,0.239,2.026,-9.3747
9.2393,-17.7851,-18.8201,-19.13,-19.2679,-19.2174,0.3473,7.4178,-0.5186,11.5935,-0.3774,3.266,0.016,1.958,-9.7579
10.478,-18.184,-19.6718,-20.3825,-20.7681,-21.0206,0.6426,8.4245,-0.1382,12.2007,0.0487,4.331,0.4,3.497,-10.6162
10.5375,-19.2766,-20.4264,-20.9843,-21.24,-21.4638,0.5244,8.7818,0.2044,12.2985,0.3687,3.093,0.435,2.24,-10.3331
10.6612,-20.7301,-21.7633,-22.2014,-22.3997,-22.4439,0.4036,8.223,0.6966,12.723,-0.3342,6.672,0.441,4.123,-9.9646
8.7136,-16.3764,-17.2795,-17.5774,-17.7827,-17.9787,0.2896,6.625,-0.9524,11.3251,-1.1332,4.385,0.124,2.713,-9.666
9.7566,-16.9899,-18.4188,-19.0594,-19.3615,-19.6334,0.5583,7.6194,-0.7788,11.7489,-0.2206,4.786,0.092,2.993,-10.5354
8.6609,-16.9796,-17.6804,-17.9319,-17.8634,-17.8309,0.227,6.8108,-0.8196,11.3876,0.4777,3.298,0.19,2.141,-9.4805
9.1267,-17.7416,-18.7393,-19.0426,-19.0692,-19.0874,0.2959,7.2097,-0.3208,11.5664,0.1413,3.627,0.015,2.162,-9.4475
10.0043,-18.3604,-19.4793,-19.8753,-20.0667,-20.0825,0.4018,7.8399,-0.3023,11.7762,1.021,4.895,0.234,3.172,-10.3066
9.25,-18.5693,-19.2091,-19.4803,-19.5108,-19.6952,0.254,7.356,-0.1037,11.6354,-0.899,3.579,0.249,2.277,-9.3537
9.4494,-17.3583,-18.6101,-19.0013,-19.1515,-19.0817,0.3894,7.4622,-0.5394,11.632,0.1457,3.944,0.137,2.435,-9.9888
10.4133,-19.0048,-20.1697,-20.6353,-20.7341,-20.6714,0.4226,7.6499,0.4027,14.1472,0.2438,9.607,0.0,5.724,-10.0106
9.1097,-17.9023,-18.7099,-18.9872,-19.1013,-19.1822,0.3099,7.7144,-0.3966,11.5667,0.363,1.947,0.052,1.209,-9.5062
10.0742,-18.532,-19.695,-20.2108,-20.4734,-20.675,0.5058,8.4386,0.0075,12.6164,-0.9567,2.623,0.0,1.562,-10.0667
