OID_,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_price,USER_bed,USER_bath,USER_address,USER_city,USER_Field6
31,World,M,99.170000000000002,A,"3973 Birchwood St, Victoria, British Columbia, V8N 3L9","3973 Birchwood St, Saanich, BC, V8N 3L9, CAN",3973 Birchwood St,PointAddress,,,"3973 Birchwood St, Victoria, British Columbia, V8N 3L9",,,20.000000000000000,,3973,,,,,,,Birchwood,St,,,,,,,,,3973 Birchwood St,,,Gordon Head,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8N,3L9,CAN,Canada,ENG,0.000000000000000,-123.331254424215828,48.470806231941481,-123.330971618802749,48.470798017676373,-123.331971618802754,-123.329971618802745,48.469798017676375,48.471798017676370,BC,3973 Birchwood St ,,,,Saanich BC,,,,,,"$1,050,000",5,3,3973 Birchwood St ,Saanich BC,
32,World,M,99.829999999999998,A,"21 Dallas Rd, Unit 709, Victoria, British Columbia, V8V 4Z9","21 Dallas Rd, Unit 709, Victoria, BC, V8V 4Z9, CAN","21 Dallas Rd, Unit 709",Subaddress,,,"21 Dallas Rd, Unit 709, Victoria, British Columbia, V8V 4Z9",,,20.000000000000000,,21,,,,,,,Dallas,Rd,,,,,,Unit,709,Unit 709,21 Dallas Rd,,,James Bay,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8V,4Z9,CAN,Canada,ENG,0.000000000000000,-123.384310865488104,48.422097777213054,-123.384547989528883,48.422220991189704,-123.385547989528888,-123.383547989528878,48.421220991189706,48.423220991189702,BC,709-21 Dallas Rd ,,,,Victoria BC,,,,,,"$725,000",1,1,709-21 Dallas Rd ,Victoria BC,
33,World,M,99.170000000000002,A,"1925 Stanley Ave, Victoria, British Columbia, V8R 3X5","1925 Stanley Ave, Victoria, BC, V8R 3X5, CAN",1925 Stanley Ave,PointAddress,,,"1925 Stanley Ave, Victoria, British Columbia, V8R 3X5",,,20.000000000000000,,1925,,,,,,,Stanley,Ave,,,,,,,,,1925 Stanley Ave,,,Fernwood,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8R,3X5,CAN,Canada,ENG,0.000000000000000,-123.342188952184273,48.430244274637779,-123.341818136787879,48.430225582993700,-123.342818136787884,-123.340818136787874,48.429225582993702,48.431225582993697,BC,1925 Stanley Ave ,,,,Victoria BC,,,,,,"$1,599,000",5,5,1925 Stanley Ave ,Victoria BC,
34,World,M,99.170000000000002,A,"2367 Lairds Gate, Victoria, British Columbia, V9B 0L2","2367 Lairds Gate, Langford, BC, V9B 0L2, CAN",2367 Lairds Gate,PointAddress,,,"2367 Lairds Gate, Victoria, British Columbia, V9B 0L2",,,20.000000000000000,,2367,,,,,,,Lairds,Gate,,,,,,,,,2367 Lairds Gate,,,Upper Millstream,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0L2,CAN,Canada,ENG,0.000000000000000,-123.521557824463287,48.467932496437783,-123.521184578314973,48.467944817835445,-123.522184578314977,-123.520184578314968,48.466944817835447,48.468944817835443,BC,2367 Lairds Gate ,,,,Langford BC,,,,,,"$3,195,000",3,4,2367 Lairds Gate ,Langford BC,
35,World,M,99.170000000000002,A,"1709 Fernwood Rd, Victoria, British Columbia, V8T 2Y3","1709 Fernwood Rd, Victoria, BC, V8T 2Y3, CAN",1709 Fernwood Rd,PointAddress,,,"1709 Fernwood Rd, Victoria, British Columbia, V8T 2Y3",,,20.000000000000000,,1709,,,,,,,Fernwood,Rd,,,,,,,,,1709 Fernwood Rd,,,Fernwood,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8T,2Y3,CAN,Canada,ENG,0.000000000000000,-123.345299392633663,48.428205753876000,-123.344935869493028,48.428199886543780,-123.345935869493033,-123.343935869493023,48.427199886543782,48.429199886543778,BC,1709 Fernwood Rd ,,,,Victoria BC,,,,,,"$925,000",4,2,1709 Fernwood Rd ,Victoria BC,
36,World,M,99.810000000000002,A,"7 Gorge Rd W, Unit 308, Victoria, British Columbia, V9A 1L9","7 Gorge Rd W, Unit 308, Victoria, BC, V9A 1L9, CAN","7 Gorge Rd W, Unit 308",Subaddress,,,"7 Gorge Rd W, Unit 308, Victoria, British Columbia, V9A 1L9",,,20.000000000000000,,7,,,,,,,Gorge,Rd,W,,,,,Unit,308,Unit 308,7 Gorge Rd W,,,Tillicum,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9A,1L9,CAN,Canada,ENG,0.000000000000000,-123.391146978079902,48.444135938046507,-123.391232389673235,48.443911722136619,-123.392232389673239,-123.390232389673230,48.442911722136621,48.444911722136617,BC,308-7 Gorge Rd W ,,,,Saanich BC,,,,,,"$410,000",1,1,308-7 Gorge Rd W ,Saanich BC,
37,World,M,99.129999999999995,A,"375 Bonaparte St, Victoria, British Columbia, V9C 0M1","375 Bonaparte St, Colwood, BC, V9C 0M1, CAN",375 Bonaparte St,PointAddress,,,"375 Bonaparte St, Victoria, British Columbia, V9C 0M1",,,20.000000000000000,,375,,,,,,,Bonaparte,St,,,,,,,,,375 Bonaparte St,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,0M1,CAN,Canada,ENG,0.000000000000000,-123.490962369130429,48.411896162858149,-123.490869665281323,48.411732715746268,-123.491869665281328,-123.489869665281319,48.410732715746271,48.412732715746266,BC,375 Bonaparte St ,,,,Colwood BC,,,,,,"$1,200,000",3,4,375 Bonaparte St ,Colwood BC,
38,World,M,99.849999999999994,A,"1540 Belcher Ave, Unit 303, Victoria, British Columbia, V8R 4N1","1540 Belcher Ave, Unit 303, Victoria, BC, V8R 4N1, CAN","1540 Belcher Ave, Unit 303",Subaddress,,,"1540 Belcher Ave, Unit 303, Victoria, British Columbia, V8R 4N1",,,20.000000000000000,,1540,,,,,,,Belcher,Ave,,,,,,Unit,303,Unit 303,1540 Belcher Ave,,,South Jubilee,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8R,4N1,CAN,Canada,ENG,0.000000000000000,-123.332947401019354,48.427610219655378,-123.333363562511920,48.427610219655378,-123.334363562511925,-123.332363562511915,48.426610219655380,48.428610219655376,BC,303-1540 Belcher Ave ,,,,Victoria BC,,,,,,"$769,000",2,2,303-1540 Belcher Ave ,Victoria BC,
39,World,M,99.819999999999993,A,"767 Tyee Rd, Unit 215, Victoria, British Columbia, V9A 0G5","767 Tyee Rd, Unit 215, Victoria, BC, V9A 0G5, CAN","767 Tyee Rd, Unit 215",Subaddress,,,"767 Tyee Rd, Unit 215, Victoria, British Columbia, V9A 0G5",,,20.000000000000000,,767,,,,,,,Tyee,Rd,,,,,,Unit,215,Unit 215,767 Tyee Rd,,,Victoria West,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9A,0G5,CAN,Canada,ENG,0.000000000000000,-123.380996158058224,48.434031469949595,-123.380752999047161,48.434235988387030,-123.381752999047166,-123.379752999047156,48.433235988387032,48.435235988387028,BC,215-767 Tyee Rd ,,,,Victoria BC,,,,,,"$549,900",1,1,215-767 Tyee Rd ,Victoria BC,
40,World,M,99.849999999999994,A,"1063 Valewood Trail, Unit 3, Victoria, British Columbia, V8X 5G5","1063 Valewood Trail, Unit 3, Victoria, BC, V8X 5G5, CAN","1063 Valewood Trail, Unit 3",Subaddress,,,"1063 Valewood Trail, Unit 3, Victoria, British Columbia, V8X 5G5",,,20.000000000000000,,1063,,,,,,,Valewood,Trail,,,,,,Unit,3,Unit 3,1063 Valewood Trail,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8X,5G5,CAN,Canada,ENG,0.000000000000000,-123.370895964731815,48.486546985100205,-123.370636796285694,48.486187652911156,-123.371636796285699,-123.369636796285690,48.485187652911158,48.487187652911153,BC,3-1063 Valewood Trail ,,,,Saanich BC,,,,,,"$898,500",2,3,3-1063 Valewood Trail ,Saanich BC,
41,World,M,99.200000000000003,A,"1172 Natures Gate, Victoria, British Columbia, V9B 0B4","1172 Natures Gate, Langford, BC, V9B 0B4, CAN",1172 Natures Gate,PointAddress,,,"1172 Natures Gate, Victoria, British Columbia, V9B 0B4",,,20.000000000000000,,1172,,,,,,,Natures,Gate,,,,,,,,,1172 Natures Gate,,,Upper Millstream,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0B4,CAN,Canada,ENG,0.000000000000000,-123.523518770711235,48.472069217112022,-123.523384995536588,48.472321093302384,-123.524384995536593,-123.522384995536584,48.471321093302386,48.473321093302381,BC,1172 Natures Gate ,,,,Langford BC,,,,,,"$1,764,900",4,5,1172 Natures Gate ,Langford BC,
42,World,M,99.829999999999998,A,"868 Orono Ave, Unit 405, Victoria, British Columbia, V9B 0X9","868 Orono Ave, Unit 405, Victoria, BC, V9B 0X9, CAN","868 Orono Ave, Unit 405",Subaddress,,,"868 Orono Ave, Unit 405, Victoria, British Columbia, V9B 0X9",,,20.000000000000000,,868,,,,,,,Orono,Ave,,,,,,Unit,405,Unit 405,868 Orono Ave,,,Station-Centennial Park,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0X9,CAN,Canada,ENG,0.000000000000000,-123.506672821709230,48.447620337106152,-123.506533682116554,48.447843882463786,-123.507533682116559,-123.505533682116550,48.446843882463789,48.448843882463784,BC,405-868 Orono Ave ,,,,Langford BC,,,,,,"$575,000",2,2,405-868 Orono Ave ,Langford BC,
43,World,M,99.170000000000002,A,"4427 Rangemont Pl, Victoria, British Columbia, V8N 5L7","4427 Rangemont Pl, Saanich, BC, V8N 5L7, CAN",4427 Rangemont Pl,PointAddress,,,"4427 Rangemont Pl, Victoria, British Columbia, V8N 5L7",,,20.000000000000000,,4427,,,,,,,Rangemont,Pl,,,,,,,,,4427 Rangemont Pl,,,Gordon Head,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8N,5L7,CAN,Canada,ENG,0.000000000000000,-123.331997899027442,48.488817391213445,-123.331601602645407,48.488941694837507,-123.332601602645411,-123.330601602645402,48.487941694837509,48.489941694837505,BC,4427 Rangemont Pl ,,,,Saanich BC,,,,,,"$1,439,000",5,3,4427 Rangemont Pl ,Saanich BC,
44,World,M,98.890000000000001,A,"4850 Elk Rd, Victoria, British Columbia, V9E 2E6","4850 Elk Rd, Saanich, BC, V9E 2E6, CAN",4850 Elk Rd,PointAddress,,,"4850 Elk Rd, Victoria, British Columbia, V9E 2E6",,,20.000000000000000,,4850,,,,,,,Elk,Rd,,,,,,,,,4850 Elk Rd,,,Rural Saanich,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9E,2E6,CAN,Canada,ENG,0.000000000000000,-123.415883231636158,48.508464949442320,-123.416180789198819,48.508623702688425,-123.417180789198824,-123.415180789198814,48.507623702688427,48.509623702688422,BC,4850 Elk Rd ,,,,Saanich BC,,,,,,"$1,269,980",4,2,4850 Elk Rd ,Saanich BC,
45,World,M,99.829999999999998,A,"3915 Carey Rd, Unit 107, Victoria, British Columbia, V8Z 4E3","3915 Carey Rd, Unit 107, Victoria, BC, V8Z 4E3, CAN","3915 Carey Rd, Unit 107",Subaddress,,,"3915 Carey Rd, Unit 107, Victoria, British Columbia, V8Z 4E3",,,20.000000000000000,,3915,,,,,,,Carey,Rd,,,,,,Unit,107,Unit 107,3915 Carey Rd,,,Carey,,Victoria,,Capital Regional District,British Columbia,BC,,,V8Z,4E3,CAN,Canada,ENG,0.000000000000000,-123.386458141443470,48.463799840986709,-123.386245492559965,48.464112234517984,-123.387245492559970,-123.385245492559960,48.463112234517986,48.465112234517981,BC,107-3915 Carey Rd ,,,,Saanich BC,,,,,,"$549,900",2,2,107-3915 Carey Rd ,Saanich BC,
46,World,M,99.170000000000002,A,"350 Robertson St, Victoria, British Columbia, V8S 3X7","350 Robertson St, Victoria, BC, V8S 3X7, CAN",350 Robertson St,PointAddress,,,"350 Robertson St, Victoria, British Columbia, V8S 3X7",,,20.000000000000000,,350,,,,,,,Robertson,St,,,,,,,,,350 Robertson St,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8S,3X7,CAN,Canada,ENG,0.000000000000000,-123.331572349803395,48.414534492611210,-123.331927993955048,48.414539689391177,-123.332927993955053,-123.330927993955044,48.413539689391179,48.415539689391174,BC,350 Robertson St ,,,,Victoria BC,,,,,,"$1,850,000",6,3,350 Robertson St ,Victoria BC,
47,World,M,99.819999999999993,A,"1717 Blair Ave, Unit 5, Victoria, British Columbia, V8N 6G5","1717 Blair Ave, Unit 5, Victoria, BC, V8N 6G5, CAN","1717 Blair Ave, Unit 5",Subaddress,,,"1717 Blair Ave, Unit 5, Victoria, British Columbia, V8N 6G5",,,20.000000000000000,,1717,,,,,,,Blair,Ave,,,,,,Unit,5,Unit 5,1717 Blair Ave,,,Gordon Head,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8N,6G5,CAN,Canada,ENG,0.000000000000000,-123.327622964665053,48.472877945039706,-123.327369244455994,48.472355584833934,-123.328369244455999,-123.326369244455989,48.471355584833937,48.473355584833932,BC,5-1717 Blair Ave ,,,,Saanich BC,,,,,,"$769,900",2,2,5-1717 Blair Ave ,Saanich BC,
48,World,M,99.129999999999995,A,"373 Island Hwy, Victoria, British Columbia, V9B 1H4","373 Island Hwy, View Royal, BC, V9B 1H4, CAN",373 Island Hwy,PointAddress,,,"373 Island Hwy, Victoria, British Columbia, V9B 1H4",,,20.000000000000000,,373,,,,,,,Island,Hwy,,,,,,,,,373 Island Hwy,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,1H4,CAN,Canada,ENG,0.000000000000000,-123.452648102982295,48.460600845730148,-123.452747931449096,48.460337318694371,-123.453747931449101,-123.451747931449091,48.459337318694374,48.461337318694369,BC,373 Island Hwy ,,,,View Royal BC,,,,,,"$1,299,900",4,4,373 Island Hwy ,View Royal BC,
49,World,M,99.049999999999997,A,"311 Simcoe St, Victoria, British Columbia, V8V 1K9","311 Simcoe St, Victoria, BC, V8V 1K9, CAN",311 Simcoe St,PointAddress,,,"311 Simcoe St, Victoria, British Columbia, V8V 1K9",,,20.000000000000000,,311,,,,,,,Simcoe,St,,,,,,,,,311 Simcoe St,,,James Bay,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8V,1K9,CAN,Canada,ENG,0.000000000000000,-123.378180006229428,48.417389410742224,-123.378275979020771,48.417186484866392,-123.379275979020775,-123.377275979020766,48.416186484866394,48.418186484866389,BC,311 Simcoe St ,,,,Victoria BC,,,,,,"$1,784,900",4,3,311 Simcoe St ,Victoria BC,
50,World,M,99.849999999999994,A,"986 Heywood Ave, Unit 302, Victoria, British Columbia, V8V 2Y6","986 Heywood Ave, Unit 302, Victoria, BC, V8V 2Y6, CAN","986 Heywood Ave, Unit 302",Subaddress,,,"986 Heywood Ave, Unit 302, Victoria, British Columbia, V8V 2Y6",,,20.000000000000000,,986,,,,,,,Heywood,Ave,,,,,,Unit,302,Unit 302,986 Heywood Ave,,,Fairfield,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8V,2Y6,CAN,Canada,ENG,0.000000000000000,-123.360679933503491,48.413559803000453,-123.360207277983534,48.413557288429502,-123.361207277983539,-123.359207277983529,48.412557288429504,48.414557288429499,BC,302-986 Heywood Ave ,,,,Victoria BC,,,,,,"$1,390,000",2,2,302-986 Heywood Ave ,Victoria BC,
51,World,M,99.840000000000003,A,"68 Songhees Rd, Unit 303, Victoria, British Columbia, V9A 0A3","68 Songhees Rd, Unit 303, Victoria, BC, V9A 0A3, CAN","68 Songhees Rd, Unit 303",Subaddress,,,"68 Songhees Rd, Unit 303, Victoria, British Columbia, V9A 0A3",,,20.000000000000000,,68,,,,,,,Songhees,Rd,,,,,,Unit,303,Unit 303,68 Songhees Rd,,,Victoria West,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9A,0A3,CAN,Canada,ENG,0.000000000000000,-123.379836521753916,48.426838791196673,-123.379636529544200,48.427079603274848,-123.380636529544205,-123.378636529544195,48.426079603274850,48.428079603274846,BC,303-68 Songhees Rd ,,,,Victoria BC,,,,,,"$799,900",1,2,303-68 Songhees Rd ,Victoria BC,
52,World,M,99.200000000000003,A,"322 Clifton Terr, Esquimalt, British Columbia, V9A 5X9","322 Clifton Terr, Esquimalt, BC, V9A 5X9, CAN",322 Clifton Terr,PointAddress,,,"322 Clifton Terr, Esquimalt, British Columbia, V9A 5X9",,,20.000000000000000,,322,,,,,,,Clifton,Terr,,,,,,,,,322 Clifton Terr,,,Saxe Point,,Esquimalt,,Capital Regional District,British Columbia,BC,,Esquimalt,V9A,5X9,CAN,Canada,ENG,0.000000000000000,-123.408724415772070,48.420962238880350,-123.409076288067297,48.421072209449989,-123.410076288067302,-123.408076288067292,48.420072209449991,48.422072209449986,BC,322 Clifton Terr ,,,,Esquimalt BC,,,,,,"$1,399,000",3,3,322 Clifton Terr ,Esquimalt BC,
53,World,M,99.829999999999998,A,"1801 Fern St, Unit 204, Victoria, British Columbia, V8R 4K4","1801 Fern St, Unit 204, Victoria, BC, V8R 4K4, CAN","1801 Fern St, Unit 204",Subaddress,,,"1801 Fern St, Unit 204, Victoria, British Columbia, V8R 4K4",,,20.000000000000000,,1801,,,,,,,Fern,St,,,,,,Unit,204,Unit 204,1801 Fern St,,,North Jubilee,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8R,4K4,CAN,Canada,ENG,0.000000000000000,-123.333662712636198,48.428400926491477,-123.333511084007796,48.428575186258456,-123.334511084007801,-123.332511084007791,48.427575186258458,48.429575186258454,BC,204-1801 Fern St ,,,,Victoria BC,,,,,,"$589,900",2,2,204-1801 Fern St ,Victoria BC,
54,World,M,99.129999999999995,A,"47 Bamford Crt, Victoria, British Columbia, V9B 0N7","47 Bamford Crt, View Royal, BC, V9B 0N7, CAN",47 Bamford Crt,PointAddress,,,"47 Bamford Crt, Victoria, British Columbia, V9B 0N7",,,20.000000000000000,,47,,,,,,,Bamford,Crt,,,,,,,,,47 Bamford Crt,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0N7,CAN,Canada,ENG,0.000000000000000,-123.473612081014451,48.456765119199105,-123.473921540879616,48.456884393681264,-123.474921540879620,-123.472921540879611,48.455884393681266,48.457884393681262,BC,47 Bamford Crt ,,,,View Royal BC,,,,,,"$990,000",4,3,47 Bamford Crt ,View Royal BC,
55,World,M,99.849999999999994,A,"2828 Shelbourne St, Unit 9, Victoria, British Columbia, V8R 4M4","2828 Shelbourne St, Unit 9, Victoria, BC, V8R 4M4, CAN","2828 Shelbourne St, Unit 9",Subaddress,,,"2828 Shelbourne St, Unit 9, Victoria, British Columbia, V8R 4M4",,,20.000000000000000,,2828,,,,,,,Shelbourne,St,,,,,,Unit,9,Unit 9,2828 Shelbourne St,,,Oaklands,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8R,4M4,CAN,Canada,ENG,0.000000000000000,-123.333464145350121,48.440639301408389,-123.333940321269409,48.440671907011733,-123.334940321269414,-123.332940321269405,48.439671907011736,48.441671907011731,BC,9-2828 Shelbourne St ,,,,Victoria BC,,,,,,"$859,000",4,3,9-2828 Shelbourne St ,Victoria BC,
56,World,M,99.849999999999994,A,"838 Broughton St, Unit 401, Victoria, British Columbia, V8W 1E4","838 Broughton St, Unit 401, Victoria, BC, V8W 1E4, CAN","838 Broughton St, Unit 401",Subaddress,,,"838 Broughton St, Unit 401, Victoria, British Columbia, V8W 1E4",,,20.000000000000000,,838,,,,,,,Broughton,St,,,,,,Unit,401,Unit 401,838 Broughton St,,,Fairfield,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8W,1E4,CAN,Canada,ENG,0.000000000000000,-123.361034823284015,48.423321283619600,-123.360969109163136,48.423567711572900,-123.361969109163141,-123.359969109163131,48.422567711572903,48.424567711572898,BC,401-838 Broughton St ,,,,Victoria BC,,,,,,"$550,000",1,1,401-838 Broughton St ,Victoria BC,
57,World,M,99.260000000000005,A,"4573 Prospect Lake Rd, Victoria, British Columbia, V9E 1J3","4573 Prospect Lake Rd, Saanich, BC, V9E 1J3, CAN",4573 Prospect Lake Rd,PointAddress,,,"4573 Prospect Lake Rd, Victoria, British Columbia, V9E 1J3",,,20.000000000000000,,4573,,,,,,,Prospect Lake,Rd,,,,,,,,,4573 Prospect Lake Rd,,,Rural Saanich,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9E,1J3,CAN,Canada,ENG,0.000000000000000,-123.444789984935340,48.503765928793385,-123.440785111599041,48.502845009091715,-123.441785111599046,-123.439785111599036,48.501845009091717,48.503845009091712,BC,4573 Prospect Lake Rd ,,,,Saanich BC,,,,,,"$4,500,000",6,7,4573 Prospect Lake Rd ,Saanich BC,
58,World,M,99.819999999999993,A,"373 Tyee Rd, Unit 105, Victoria, British Columbia, V9A 0B3","373 Tyee Rd, Unit 105, Victoria, BC, V9A 0B3, CAN","373 Tyee Rd, Unit 105",Subaddress,,,"373 Tyee Rd, Unit 105, Victoria, British Columbia, V9A 0B3",,,20.000000000000000,,373,,,,,,,Tyee,Rd,,,,,,Unit,105,Unit 105,373 Tyee Rd,,,Victoria West,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9A,0B3,CAN,Canada,ENG,0.000000000000000,-123.378380752810429,48.430725353970544,-123.378216970422415,48.430776986494095,-123.379216970422419,-123.377216970422410,48.429776986494097,48.431776986494093,BC,105-373 Tyee Rd ,,,,Victoria BC,,,,,,"$739,900",1,2,105-373 Tyee Rd ,Victoria BC,
59,World,M,99.129999999999995,A,"3505 Richmond Rd, Victoria, British Columbia, V8P 4P7","3505 Richmond Rd, Saanich, BC, V8P 4P7, CAN",3505 Richmond Rd,PointAddress,,,"3505 Richmond Rd, Victoria, British Columbia, V8P 4P7",,,20.000000000000000,,3505,,,,,,,Richmond,Rd,,,,,,,,,3505 Richmond Rd,,,Shelbourne,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8P,4P7,CAN,Canada,ENG,0.000000000000000,-123.326519906207139,48.452809992457183,-123.326142469107239,48.452849387402097,-123.327142469107244,-123.325142469107234,48.451849387402099,48.453849387402094,BC,3505 Richmond Rd ,,,,Saanich BC,,,,,,"$1,295,000",4,4,3505 Richmond Rd ,Saanich BC,
60,World,M,99.859999999999999,A,"4480 Chatterton Way, Unit 207, Victoria, British Columbia, V8X 5H7","4480 Chatterton Way, Unit 207, Victoria, BC, V8X 5H7, CAN","4480 Chatterton Way, Unit 207",Subaddress,,,"4480 Chatterton Way, Unit 207, Victoria, British Columbia, V8X 5H7",,,20.000000000000000,,4480,,,,,,,Chatterton,Way,,,,,,Unit,207,Unit 207,4480 Chatterton Way,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8X,5H7,CAN,Canada,ENG,0.000000000000000,-123.384134174969176,48.492375215744801,-123.384483281236356,48.492501950120783,-123.385483281236361,-123.383483281236352,48.491501950120785,48.493501950120780,BC,207-4480 Chatterton Way ,,,,Saanich BC,,,,,,"$740,000",2,2,207-4480 Chatterton Way ,Saanich BC,
61,World,M,99.090000000000003,A,"255 Caspian Dr, Victoria, British Columbia, V9C 0P5","255 Caspian Dr, Colwood, BC, V9C 0P5, CAN",255 Caspian Dr,PointAddress,,,"255 Caspian Dr, Victoria, British Columbia, V9C 0P5",,,20.000000000000000,,255,,,,,,,Caspian,Dr,,,,,,,,,255 Caspian Dr,,,,,Victoria,,Capital Regional District,British Columbia,BC,,,V9C,0P5,CAN,Canada,ENG,0.000000000000000,-123.486486432834511,48.413117238512818,-123.485389912261354,48.413272303721527,-123.486389912261359,-123.484389912261349,48.412272303721529,48.414272303721525,BC,2-255 Caspian Dr ,,,,Colwood BC,,,,,,"$674,900",2,3,2-255 Caspian Dr ,Colwood BC,
62,World,M,99.049999999999997,A,"2731 Scott St, Victoria, British Columbia, V8R 4J3","2731 Scott St, Victoria, BC, V8R 4J3, CAN",2731 Scott St,PointAddress,,,"2731 Scott St, Victoria, British Columbia, V8R 4J3",,,20.000000000000000,,2731,,,,,,,Scott,St,,,,,,,,,2731 Scott St,,,Oaklands,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8R,4J3,CAN,Canada,ENG,0.000000000000000,-123.334942293974905,48.439032742026740,-123.334554798591199,48.439032490569645,-123.335554798591204,-123.333554798591194,48.438032490569647,48.440032490569642,BC,2731 Scott St ,,,,Victoria BC,,,,,,"$799,900",2,1,2731 Scott St ,Victoria BC,
63,World,M,99.829999999999998,A,"1033 Cook St, Unit 208, Victoria, British Columbia, V8V 0E1","1033 Cook St, Unit 208, Victoria, BC, V8V 0E1, CAN","1033 Cook St, Unit 208",Subaddress,,,"1033 Cook St, Unit 208, Victoria, British Columbia, V8V 0E1",,,20.000000000000000,,1033,,,,,,,Cook,St,,,,,,Unit,208,Unit 208,1033 Cook St,,,Fairfield,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8V,0E1,CAN,Canada,ENG,0.000000000000000,-123.354096367654392,48.423226484294617,-123.353962676298778,48.423212318878257,-123.354962676298783,-123.352962676298773,48.422212318878259,48.424212318878254,BC,208-1033 Cook St ,,,,Victoria BC,,,,,,"$599,900",1,2,208-1033 Cook St ,Victoria BC,
64,World,M,99.049999999999997,A,"3440 Curlew St, Victoria, British Columbia, V9C 0P1","3440 Curlew St, Colwood, BC, V9C 0P1, CAN",3440 Curlew St,PointAddress,,,"3440 Curlew St, Victoria, British Columbia, V9C 0P1",,,20.000000000000000,,3440,,,,,,,Curlew,St,,,,,,,,,3440 Curlew St,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,0P1,CAN,Canada,ENG,0.000000000000000,-123.486401188879540,48.410291447495240,-123.486720623209479,48.410302008693236,-123.487720623209484,-123.485720623209474,48.409302008693238,48.411302008693234,BC,3440 Curlew St ,,,,Colwood BC,,,,,,"$1,149,900",4,4,3440 Curlew St ,Colwood BC,
65,World,M,99.829999999999998,A,"954 Queens Ave, Unit 2, Victoria, British Columbia, V8T 1M6","954 Queens Ave, Unit 2, Victoria, BC, V8T 1M6, CAN","954 Queens Ave, Unit 2",Subaddress,,,"954 Queens Ave, Unit 2, Victoria, British Columbia, V8T 1M6",,,20.000000000000000,,954,,,,,,,Queens,Ave,,,,,,Unit,2,Unit 2,954 Queens Ave,,,North Park,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8T,1M6,CAN,Canada,ENG,0.000000000000000,-123.355680044440390,48.433756292068324,-123.355664873195650,48.433986207672376,-123.356664873195655,-123.354664873195645,48.432986207672378,48.434986207672374,BC,2-954 Queens Ave ,,,,Victoria BC,,,,,,"$699,000",3,2,2-954 Queens Ave ,Victoria BC,
